pl_name,star_id,hostname,pl_rade,pl_bmasse,pl_eqt,pl_eqt_computed,disc_year,discoverymethod,ra,dec,sy_dist,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_pnum
K2-417 b,285,K2-417,3.31,699.2224954,558.0,False,2023,Transit,350.1417675,-10.0365901,94.0424,6.535,0.063,3861.0,0.5776,0.569,,1
K2-419 A b,286,K2-419 A,10.55,196.0,377.0,False,2024,Transit,135.0194934,13.2737056,268.685,20.35847252,0.1208,3711.0,0.541,0.562,-0.11,1
K2-55 b,287,K2-55,4.43,44.0,900.0,False,2016,Transit,333.7518786,-17.2508002,159.522,2.849271,,4300.0,0.715,0.688,0.376,1
K2-60 b,288,K2-60,7.655747,135.39558,1400.0,False,2016,Transit,338.6062312,-13.7318044,491.87,3.00265,0.045,5500.0,1.12,0.97,0.01,1
K2-66 b,289,K2-66,2.49,21.3,1372.0,False,2016,Transit,331.5266563,-10.7115362,513.877,5.06963,0.05983,5887.0,1.67,1.11,-0.047,1
K2-73 b,290,K2-73,2.58,9.2,968.0,False,2016,Transit,335.025662,-9.0560881,269.183,7.49556,,5867.0,1.058,1.02,0.04,2
K2-79 b,291,K2-79,4.09,9.2,1022.0,False,2016,Transit,55.2559307,13.5191871,256.011,10.9947,0.0988,5897.0,1.265,1.066,0.035,1
K2-85 b,292,K2-85,1.4,3.2,1355.0,False,2016,Transit,59.464829,18.4649505,97.2179,0.68453862616,,4232.0,0.71,0.7,0.14,1
K2-97 b,293,K2-97,13.45077684,174.48779544,1566.0,False,2016,Transit,127.762837,10.8475571,878.43,8.407115,0.0854,4673.0,4.14,1.17,0.328,1
K2-98 b,294,K2-98,5.06645928,34.00763955,1185.0,False,2016,Transit,126.4882114,11.5110933,518.625,10.1367349,0.0986,6260.0,1.518,1.246,-0.044,1
K2-99 b,295,K2-99,11.88151954,276.51071409,1184.0,False,2016,Transit,208.7737624,-5.4424943,519.229,18.24783,0.153,6069.0,2.55,1.44,0.2,2
KELT-1 b,296,KELT-1,12.442,8654.15,2219.7233006669744,True,2012,Transit,0.3620995,39.3837953,268.43,1.217514,0.02466,6516.0,1.471,1.335,0.052,1
KELT-10 b,297,KELT-10,15.681391,215.80657,1377.0,False,2016,Transit,284.5483823,-47.0033072,188.404,4.1662739,0.0525,5948.0,1.209,1.112,0.09,1
KELT-11 b,298,KELT-11,15.13212395,65.15482343,1712.0,False,2017,Transit,161.7069053,-9.3993646,99.1596,4.73620865,0.0623,5375.0,2.69,1.44,0.17,1
KELT-12 b,299,KELT-12,19.95202,301.9385,1800.0,False,2017,Transit,267.6404906,36.5701761,368.03,5.031623,0.06708,6279.0,2.37,1.591,0.19,1
KELT-14 b,300,KELT-14,19.537287,408.09372,1970.0,False,2016,Transit,108.301409,-42.4097623,250.121,1.7100566,0.03005,5720.0,1.52,1.239,0.32,1
KELT-16 b,301,KELT-16,15.860735,874.0325,2453.0,False,2017,Transit,314.2685227,31.6610186,444.586,0.9689951,0.02044,6236.0,1.36,1.211,-0.002,1
KELT-17 b,302,KELT-17,17.093725,416.3573,2087.0,False,2016,Transit,125.617407,13.7353093,226.5,3.0801716,0.04881,7454.0,1.645,1.635,-0.018,1
KELT-18 b,303,KELT-18,17.59813,375.0394,2085.0,False,2017,Transit,216.5238248,59.4442735,321.376,2.8717518,0.0455,6670.0,1.908,1.524,0.09,1
KELT-19 A b,304,KELT-19 A,21.40919,1293.5681,1935.0,False,2017,Transit,111.5095293,7.6157759,300.276,4.6117093,0.0637,7500.0,1.83,1.62,-0.12,1
KELT-20 b,305,KELT-20,19.514869,1074.90106,2262.0,False,2017,Transit,294.6614126,31.2192001,136.426,3.4741085,0.0542,8720.0,1.565,1.76,-0.29,1
KELT-21 b,306,KELT-21,17.777474,1242.7153,2051.0,False,2018,Transit,304.8000322,32.5810446,470.878,3.6127647,0.05224,7598.0,1.638,1.458,-0.405,1
KELT-23 A b,307,KELT-23 A,14.829507,298.12454,1561.0,False,2019,Transit,232.1466406,66.3587097,126.261,2.255251,0.03302,5899.0,0.996,0.944,-0.105,1
KELT-24 b,308,KELT-24,12.71098411,1458.83238813,1391.0,False,2019,Transit,161.9090273,71.655727,96.5173,5.55149296,0.0665,6426.0,1.338,1.268,0.138,1
KELT-4 A b,309,KELT-4 A,19.044091,286.68266,1823.0,False,2016,Transit,157.06262,25.5731366,218.05,2.9895932,0.04317,6206.0,1.603,1.201,-0.116,1
KELT-9 b,310,KELT-9,21.196219,915.3504,4050.0,False,2017,Transit,307.8598998,39.9389161,204.455,1.4811235,0.03462,10170.0,2.362,2.52,-0.03,1
KOI-1257 b,311,KOI-1257,10.54,460.83,511.0,False,2014,Transit,291.2250888,44.9272918,,86.647661,0.382,5520.0,1.13,0.99,0.27,1
KOI-13 b,312,KOI-13,16.948008,2949.4624,2550.0,False,2011,Transit,286.9713876,46.8682463,519.096,1.763588,0.03641,7650.0,1.74,1.72,0.2,1
KOI-134 b,313,KOI-134,12.03844527,346.43296363,659.0,False,2025,Transit,295.586598,45.3649371,1159.21,67.1277,0.363,6160.0,1.667,1.407,0.427,2
KOI-1831 d,357,Kepler-324,1.13,2.23,475.0,False,2021,Transit,286.4714473,49.6490933,501.574,34.169,,5233.0,0.835,0.901,,4
KOI-1833 d,414,Kepler-968,2.58,11.02,613.0,False,2021,Transit,285.6025889,50.1120401,290.324,7.685,,4413.0,0.667,0.681,,3
KOI-2513.01,314,KOI-2513,2.80224517,7310.053361,403.14900988262326,True,2023,Transit,293.6688776,46.3792321,1369.87,19.00547,0.5,5900.0,1.2,0.91,-0.37,1
KOI-3503 b,315,KOI-3503,1.19,9.2,785.0,False,2021,Transit,293.1507654,41.7291532,887.064,21.185,,6001.0,1.255,0.858,,2
KOI-3503 c,315,KOI-3503,1.21,10.36,686.0,False,2021,Transit,293.1507654,41.7291532,887.064,31.828,,6001.0,1.255,0.858,,2
KOI-3680 b,316,KOI-3680,11.09691,613.4119,347.0,False,2018,Transit,293.2815266,45.3096572,921.986,141.241671,0.534,5830.0,0.96,1.01,0.16,1
KOI-4777.01,317,KOI-4777,0.51,99.2,1180.0,False,2022,Transit,287.2621474,42.0322257,172.245,0.412,0.008,3515.0,0.4,0.41,0.1,1
KOI-55 b,318,KOI-55,0.759,0.44,7114.268114729234,True,2011,Orbital Brightness Modulation,296.3561853,41.0927315,1231.02,0.240104,0.006,27730.0,0.203,0.496,,2
KOI-55 c,318,KOI-55,0.867,0.655,6321.193100755733,True,2011,Orbital Brightness Modulation,296.3561853,41.0927315,1231.02,0.342887,0.0076,27730.0,0.203,0.496,,2
KOI-94 b,319,KOI-94,1.71,10.5,1486.0,False,2013,Transit,297.3330716,41.8911186,477.052,3.743208,0.05119,6182.0,1.52,1.277,0.0228,4
KOI-94 c,319,KOI-94,4.32,15.6,1012.0,False,2013,Transit,297.3330716,41.8911186,477.052,10.423648,0.1013,6182.0,1.52,1.277,0.0228,4
KOI-94 d,319,KOI-94,11.27,106.0,806.0,False,2013,Transit,297.3330716,41.8911186,477.052,22.342989,0.1684,6182.0,1.52,1.277,0.0228,4
KOI-94 e,319,KOI-94,6.56,35.0,584.0,False,2013,Transit,297.3330716,41.8911186,477.052,54.32031,0.3046,6182.0,1.52,1.277,0.0228,4
KPS-1 b,320,KPS-1,11.54527,346.4347,1459.0,False,2018,Transit,165.167198,64.9638452,262.706,1.706291,0.0269,5165.0,0.907,0.892,0.22,1
Kepler-10 b,321,Kepler-10,1.47,3.24,2188.0,False,2011,Transit,285.679298,50.2414842,185.506,0.8374907,0.01685,5708.0,1.065,0.91,-0.15,3
Kepler-10 c,321,Kepler-10,2.355,11.29,579.0,False,2011,Transit,285.679298,50.2414842,185.506,45.294301,0.241,5708.0,1.065,0.91,-0.15,3
Kepler-101 b,322,Kepler-101,5.77,51.1,1513.0,False,2014,Transit,283.255507,48.3552474,927.981,3.4876812,0.0474,5667.0,1.56,1.17,0.33,2
Kepler-101 c,322,Kepler-101,1.25,3.78,1413.0,False,2014,Transit,283.255507,48.3552474,927.981,6.02976,0.0684,5667.0,1.56,1.17,0.33,2
Kepler-102 b,323,Kepler-102,0.46,1.1,857.0,False,2014,Transit,281.4824731,47.2078263,107.796,5.286965,0.05521,4909.0,0.724,0.803,0.11,5
Kepler-102 c,323,Kepler-102,0.567,1.7,777.0,False,2014,Transit,281.4824731,47.2078263,107.796,7.071392,0.06702,4909.0,0.724,0.803,0.11,5
Kepler-102 d,323,Kepler-102,1.154,3.0,686.0,False,2014,Transit,281.4824731,47.2078263,107.796,10.311767,0.08618,4909.0,0.724,0.803,0.11,5
Kepler-102 e,323,Kepler-102,2.17,4.7,590.0,False,2013,Transit,281.4824731,47.2078263,107.796,16.1456994,0.1162,4909.0,0.724,0.803,0.11,5
Kepler-102 f,323,Kepler-102,0.861,4.3,495.0,False,2014,Transit,281.4824731,47.2078263,107.796,27.453592,0.1656,4909.0,0.724,0.803,0.11,5
Kepler-103 b,324,Kepler-103,3.4857,11.67,893.3189046084325,True,2014,Transit,288.9845512,40.0644857,494.832,15.9653287,0.133,6047.0,1.492,1.212,0.15,2
Kepler-103 c,324,Kepler-103,5.4539,58.47,398.63609829842727,True,2014,Transit,288.9845512,40.0644857,494.832,179.60978,0.6679,6047.0,1.492,1.212,0.15,2
Kepler-107 b,325,Kepler-107,1.536,3.8,1592.0,False,2014,Transit,297.028162,48.2086019,525.997,3.1800218,0.04544,5854.0,1.447,1.238,0.321,4
Kepler-107 c,325,Kepler-107,1.597,10.0,1378.0,False,2014,Transit,297.028162,48.2086019,525.997,4.901452,0.06064,5854.0,1.447,1.238,0.321,4
Kepler-107 d,325,Kepler-107,0.86,7.7,1173.0,False,2014,Transit,297.028162,48.2086019,525.997,7.95839,0.08377,5854.0,1.447,1.238,0.321,4
Kepler-107 e,325,Kepler-107,2.903,14.1,955.0,False,2014,Transit,297.028162,48.2086019,525.997,14.749143,0.12638,5854.0,1.447,1.238,0.321,4
Kepler-109 b,326,Kepler-109,2.49,4.9,1276.0,False,2014,Transit,290.3926795,40.2849074,474.861,6.4816307,0.0701,5950.0,1.387,1.094,-0.02,2
Kepler-109 c,326,Kepler-109,2.65,8.2,859.0,False,2014,Transit,290.3926795,40.2849074,474.861,21.22265,0.1546,5950.0,1.387,1.094,-0.02,2
Kepler-11 b,327,Kepler-11,1.8,1.9,854.4932460381308,True,2010,Transit,297.1150949,41.9091092,646.346,10.3039,0.091,5663.0,1.065,0.961,,6
Kepler-11 c,327,Kepler-11,2.87,2.9,788.020365887701,True,2010,Transit,297.1150949,41.9091092,646.346,13.0241,0.107,5663.0,1.065,0.961,,6
Kepler-11 d,327,Kepler-11,3.12,7.3,654.7318701859027,True,2010,Transit,297.1150949,41.9091092,646.346,22.6845,0.155,5663.0,1.065,0.961,,6
Kepler-11 e,327,Kepler-11,4.19,8.0,583.7300147998486,True,2010,Transit,297.1150949,41.9091092,646.346,31.9996,0.195,5663.0,1.065,0.961,,6
Kepler-11 f,327,Kepler-11,2.49,2.0,515.5363901210277,True,2010,Transit,297.1150949,41.9091092,646.346,46.6888,0.25,5663.0,1.065,0.961,,6
Kepler-11 g,327,Kepler-11,3.33,25.0,377.6038139513865,True,2010,Transit,297.1150949,41.9091092,646.346,118.3807,0.466,5663.0,1.065,0.961,,6
Kepler-111 c,328,Kepler-111,7.0840758,222.4798849,352.2,False,2014,Transit,291.653163,44.6882613,657.223,224.77833,0.751,5914.0,1.145,1.118,0.237,2
Kepler-117 b,329,Kepler-117,8.059,29.875,984.0,False,2014,Transit,288.7930651,48.040176,1455.57,18.7959228,0.1445,6150.0,1.606,1.129,-0.04,2
Kepler-117 c,329,Kepler-117,12.341,584.78,704.0,False,2014,Transit,288.7930651,48.040176,1455.57,50.790391,0.2804,6150.0,1.606,1.129,-0.04,2
Kepler-12 b,330,Kepler-12,19.660586,137.30256,1480.0,False,2011,Transit,286.2434458,50.0403671,881.386,4.4379629,0.0553,5947.0,1.483,1.166,0.07,1
Kepler-129 b,331,Kepler-129,2.4,20.0,907.5039600212884,True,2014,Transit,285.3111845,47.8484775,408.845,15.79,0.13,5770.0,1.653,1.178,0.29,3
Kepler-129 c,331,Kepler-129,2.52,43.0,523.9476556089422,True,2014,Transit,285.3111845,47.8484775,408.845,82.2,0.39,5770.0,1.653,1.178,0.29,3
Kepler-138 b,332,Kepler-138,0.64,0.07,452.0,False,2014,Transit,290.3814122,43.2930645,66.8624,10.3134,0.0753,3841.0,0.535,0.535,-0.18,4
Kepler-138 c,332,Kepler-138,1.51,2.3,410.0,False,2014,Transit,290.3814122,43.2930645,66.8624,13.7815,0.0913,3841.0,0.535,0.535,-0.18,4
Kepler-138 d,332,Kepler-138,1.51,2.1,345.0,False,2014,Transit,290.3814122,43.2930645,66.8624,23.0923,0.1288,3841.0,0.535,0.535,-0.18,4
Kepler-15 b,333,Kepler-15,10.76,209.76,1013.5360484453422,True,2011,Transit,296.2005506,49.1400304,739.412,4.942782,0.05714,5515.0,0.992,1.018,0.36,1
Kepler-1514 b,334,Kepler-1514,12.419572,1678.1424,387.9,False,2016,Transit,292.6274943,37.8601653,397.292,217.83184,0.753,6145.0,1.289,1.196,0.119,2
Kepler-16 b,335,Kepler-16,8.4493,105.833,188.33191194728687,True,2011,Transit,289.0758307,51.757229,75.0852,228.776,0.7048,4450.0,0.6489,0.6897,-0.3,1
Kepler-1647 b,336,Kepler-1647,11.8739,483.0,222.1969564679098,True,2016,Transit,298.150057,40.6561751,1212.45,1107.5923,2.7205,6210.0,1.7903,1.2207,-0.14,1
Kepler-1654 b,337,Kepler-1654,9.180171,158.915,206.0,False,2018,Transit,282.1856949,44.4344617,568.117,1047.8356,2.026,5597.0,1.179,1.011,-0.088,1
Kepler-1655 b,338,Kepler-1655,2.213,5.4,938.0,False,2018,Transit,286.6895986,39.2120802,213.26,11.8728787,0.1029,6148.0,1.03,1.03,-0.24,1
Kepler-1658 b,339,Kepler-1658,11.99363,1868.8404,1998.6813812541395,True,2019,Transit,294.3565559,38.9473424,788.238,3.849372784,0.0544,6216.0,2.891,1.447,-0.18,1
Kepler-1661 b,340,Kepler-1661,3.87,17.0,243.0,False,2020,Transit,285.1670927,41.9669383,410.607,175.06,0.633,5100.0,0.762,0.841,-0.12,1
Kepler-167 e,341,Kepler-167,10.16,321.00669107,134.4,False,2016,Transit,292.6585253,38.3455558,341.908,1071.23205,1.883,4884.0,0.749,0.777,0.02,4
Kepler-17 b,342,Kepler-17,14.68,778.65,1570.0,False,2011,Transit,298.3952437,47.8149865,720.753,1.4857108,0.02591,5781.0,1.01034,1.04,0.26,1
Kepler-1704 b,343,Kepler-1704,11.94877343,1322.16617312,253.8,False,2013,Transit,291.2012559,51.1442437,835.455,988.88112,2.027,5746.0,1.697,1.132,0.196,1
Kepler-1708 b,344,Kepler-1708,9.96,1462.0106722,224.12060242282917,True,2021,Transit,296.8241065,43.6248197,1666.69,737.1131,1.64,6157.0,1.117,1.088,0.0,1
Kepler-18 b,345,Kepler-18,2.0,6.9,1173.7396973195714,True,2011,Transit,298.0794448,44.746248,433.047,3.504725,0.0447,5345.0,1.108,0.972,0.19,3
Kepler-18 c,345,Kepler-18,5.49,17.3,904.9334347562856,True,2011,Transit,298.0794448,44.746248,433.047,7.64159,0.0752,5345.0,1.108,0.972,0.19,3
Kepler-18 d,345,Kepler-18,6.98,16.4,724.8727086368797,True,2011,Transit,298.0794448,44.746248,433.047,14.85888,0.1172,5345.0,1.108,0.972,0.19,3
Kepler-1876 b,346,Kepler-1876,0.853,2.4,1299.0,False,2021,Transit,299.1604859,41.1437964,259.935,6.99205,0.0758,6104.0,1.477,1.187,0.01,1
Kepler-19 b,347,Kepler-19,2.209,6.1,851.0,False,2011,Transit,290.4209694,37.8516556,218.562,9.28699,0.0846,5541.0,0.859,0.936,-0.13,3
Kepler-20 b,348,Kepler-20,1.773,9.7,1187.0,False,2011,Transit,287.6979913,42.3385782,282.563,3.6961049,0.04565,5495.0,0.9164,0.929,0.07,6
Kepler-20 c,348,Kepler-20,2.894,11.1,828.0,False,2011,Transit,287.6979913,42.3385782,282.563,10.8540774,0.0936,5495.0,0.9164,0.929,0.07,6
Kepler-20 d,348,Kepler-20,2.606,13.4,430.0,False,2011,Transit,287.6979913,42.3385782,282.563,77.611455,0.3474,5495.0,0.9164,0.929,0.07,6
Kepler-20 e,348,Kepler-20,0.821,0.76,1004.0,False,2011,Transit,287.6979913,42.3385782,282.563,6.0984882,0.0637,5495.0,0.9164,0.929,0.07,6
Kepler-20 f,348,Kepler-20,0.952,1.4,681.0,False,2011,Transit,287.6979913,42.3385782,282.563,19.578328,0.1387,5495.0,0.9164,0.929,0.07,6
Kepler-21 b,349,Kepler-21,1.639,7.5,2015.0,False,2012,Transit,287.3619673,38.7141384,108.522,2.7858212,0.0434,6305.0,1.902,1.408,-0.03,1
Kepler-22 b,350,Kepler-22,2.1,9.1,279.0,False,2011,Transit,289.2172051,47.8841427,194.642,289.863876,0.812,5596.0,0.869,0.857,-0.255,1
Kepler-27 b,351,Kepler-27,4.0,2895.31,532.5822977322134,True,2011,Transit,292.2367608,41.085871,1044.36,15.3348,0.118,5400.0,0.59,0.65,0.41,3
Kepler-27 c,351,Kepler-27,4.9,4385.87,418.6113959421378,True,2011,Transit,292.2367608,41.085871,1044.36,31.3309,0.191,5400.0,0.59,0.65,0.41,3
Kepler-278 b,352,Kepler-278,3.955,56.0,586.0,False,2014,Transit,290.1072124,38.7022694,443.03,30.1556,0.202,4965.0,2.861,1.227,0.22,2
Kepler-278 c,352,Kepler-278,3.268,34.9,492.0,False,2014,Transit,290.1072124,38.7022694,443.03,51.111,0.287,4965.0,2.861,1.227,0.22,2
Kepler-30 b,353,Kepler-30,3.9,11.3,557.1065321221735,True,2012,Transit,285.2836483,38.9472625,914.221,29.33434,0.18,5498.0,0.95,0.99,0.18,3
Kepler-30 c,353,Kepler-30,12.3,640.0,431.53286419450905,True,2012,Transit,285.2836483,38.9472625,914.221,60.323105,0.3,5498.0,0.95,0.99,0.18,3
Kepler-30 d,353,Kepler-30,8.8,23.1,334.2639192733041,True,2012,Transit,285.2836483,38.9472625,914.221,143.34394,0.5,5498.0,0.95,0.99,0.18,3
Kepler-31 c,354,Kepler-31,5.3,1493.7,605.7458734602806,True,2011,Transit,294.0230229,45.8530535,1664.64,42.6318,0.26,6340.0,1.22,1.21,-0.076,3
Kepler-31 d,354,Kepler-31,3.9,2161.244,488.36793618050194,True,2014,Transit,294.0230229,45.8530535,1664.64,87.6451,0.4,6340.0,1.22,1.21,-0.076,3
Kepler-32 b,355,Kepler-32,2.2,1303.0,560.0483275943151,True,2011,Transit,297.8423073,46.5743595,323.847,5.90124,0.05,3900.0,0.53,0.58,0.0,5
Kepler-32 c,355,Kepler-32,2.0,158.9,417.43537706198674,True,2011,Transit,297.8423073,46.5743595,323.847,8.7522,0.09,3900.0,0.53,0.58,0.0,5
Kepler-323 b,356,Kepler-323,1.381,3.9,1838.0,False,2014,Transit,291.3822988,38.1274595,454.883,1.678328,0.02778,6004.0,1.12,1.015,-0.14,2
Kepler-323 c,356,Kepler-323,1.57,6.8,1431.0,False,2014,Transit,291.3822988,38.1274595,454.883,3.5538229,0.0458,6004.0,1.12,1.015,-0.14,2
Kepler-34 b,358,Kepler-34,8.564,69.92,269.307211328282,True,2011,Transit,296.4358022,44.6415369,1800.82,288.822,1.0896,5913.0,1.1618,1.0479,-0.07,1
Kepler-35 b,359,Kepler-35,8.16,40.363,322.78567283694775,True,2011,Transit,294.496955,46.6896733,1819.17,131.458,0.60347,5606.0,1.0284,0.8877,-0.34,1
Kepler-37 b,360,Kepler-37,0.3098,0.79,718.0,False,2013,Transit,284.0592503,44.5183733,63.9207,13.36702,0.1019,5357.0,0.789,0.79,-0.36,4
Kepler-37 c,360,Kepler-37,0.755,1.3,615.0,False,2013,Transit,284.0592503,44.5183733,63.9207,21.301848,0.139,5357.0,0.789,0.79,-0.36,4
Kepler-37 d,360,Kepler-37,2.03,2.0,499.0,False,2013,Transit,284.0592503,44.5183733,63.9207,39.7922622,0.2109,5357.0,0.789,0.79,-0.36,4
Kepler-38 b,361,Kepler-38,4.3,122.0,475.0,False,2012,Transit,286.830312,42.2791434,1174.59,105.599,0.4632,5623.0,1.752,0.941,-0.11,1
Kepler-39 b,362,Kepler-39,13.9,6388.1,897.0,False,2011,Transit,296.9603348,46.0342954,1057.41,21.08721,0.164,6350.0,1.4,1.29,0.1,1
Kepler-391 b,363,Kepler-391,2.5,1100.0,930.0,False,2014,Transit,290.6218844,51.0573453,869.236,7.4175,0.083,5038.0,2.879,1.27,0.04,2
Kepler-391 c,363,Kepler-391,2.88,450.0,662.0,False,2014,Transit,290.6218844,51.0573453,869.236,20.501,0.164,5038.0,2.879,1.27,0.04,2
Kepler-4 b,364,Kepler-4,4.002,24.472,1650.0,False,2009,Transit,285.6154492,50.1357712,487.916,3.21346,0.0456,5857.0,1.487,1.223,0.17,1
Kepler-40 b,365,Kepler-40,13.11,699.2,1620.0,False,2010,Transit,296.8136883,47.5265446,2305.01,6.87349,0.08,6510.0,2.13,1.48,0.1,1
Kepler-409 b,366,Kepler-409,1.199,6.0,438.0,False,2014,Transit,293.6792058,46.8527337,68.173,68.9583216,0.3192,5421.0,0.897,0.913,0.05,1
Kepler-41 b,367,Kepler-41,14.46,177.98,1790.0,False,2011,Transit,294.5132465,45.9816453,1093.08,1.8555582,0.03101,5750.0,1.29,1.15,0.38,1
Kepler-411 b,368,Kepler-411,2.401,25.6,1138.0,False,2013,Transit,287.6057027,49.5233937,153.676,3.005156,0.0375,,0.82,0.87,,4
Kepler-411 c,368,Kepler-411,4.421,26.4,838.0,False,2016,Transit,287.6057027,49.5233937,153.676,7.834435,0.0739,,0.82,0.87,,4
Kepler-411 d,368,Kepler-411,3.319,15.2,410.0,False,2018,Transit,287.6057027,49.5233937,153.676,58.02035,0.279,,0.82,0.87,,4
Kepler-412 b,369,Kepler-412,15.031269,299.07803,1850.0,False,2014,Transit,286.1103053,43.6809612,1086.24,1.7208604,0.02897,5750.0,1.287,1.167,0.27,1
Kepler-413 b,370,Kepler-413,4.347,67.0,306.38469075494567,True,2014,Transit,288.5106679,51.1624235,847.536,66.262,0.3553,4700.0,0.7761,0.82,-0.2,1
Kepler-419 b,371,Kepler-419,10.8,794.5,615.0249014326829,True,2014,Transit,295.4179125,51.1847629,1011.36,69.7546,0.37,6430.0,1.74,1.39,0.176,2
Kepler-422 b,372,Kepler-422,12.89,136.66,1024.3106317651932,True,2014,Transit,282.6296334,46.3232807,722.795,7.8914483,0.082,5972.0,1.24,1.15,0.23,1
Kepler-423 b,373,Kepler-423,13.361,189.101,1605.0,False,2014,Transit,292.8557189,46.3911883,758.753,2.6843285,0.03585,5560.0,0.95,0.85,-0.1,1
Kepler-424 b,374,Kepler-424,9.98,327.35,1113.1102867802229,True,2014,Transit,298.6249797,48.57745,698.646,3.3118644,0.044,5460.0,0.94,1.01,0.44,2
Kepler-425 b,375,Kepler-425,10.962,79.45,1070.0,False,2014,Transit,290.3579781,40.5676965,646.647,3.79701816,0.0464,5170.0,0.86,0.93,0.24,1
Kepler-426 b,376,Kepler-426,12.22,108.06,1300.0,False,2014,Transit,289.4346668,49.473455,843.695,3.21751883,0.0414,5725.0,0.92,0.91,-0.21,1
Kepler-427 b,377,Kepler-427,13.79,92.17,1100.0,False,2014,Transit,288.2545808,43.7048379,1017.8,10.290994,0.091,5800.0,1.35,0.96,-0.19,1
Kepler-428 b,378,Kepler-428,12.11,403.63,1070.0,False,2014,Transit,290.5817432,40.5773106,686.284,3.52563254,0.0433,5150.0,0.8,0.87,0.09,1
Kepler-43 b,379,Kepler-43,13.663771,1026.5909,1620.0,False,2011,Transit,285.2408288,46.6682411,1005.84,3.0240949,0.046,6041.0,1.42,1.32,0.33,1
Kepler-432 b,380,Kepler-432,12.834305,1719.4603,809.1391717420514,True,2015,Transit,293.2822344,48.2859173,848.023,52.501129,0.301,4995.0,4.06,1.32,-0.07,2
Kepler-433 b,381,Kepler-433,16.25,896.24,1776.0,False,2015,Transit,297.5936232,40.9772546,1878.31,5.33408384,0.0679,6360.0,2.26,1.46,-0.01,1
Kepler-434 b,382,Kepler-434,12.67,908.96,1000.0,False,2015,Transit,293.5863887,42.9288624,1222.54,12.8747099,0.1143,5977.0,1.38,1.198,0.25,1
Kepler-435 b,383,Kepler-435,22.31,266.97,1729.0,False,2015,Transit,292.2873012,43.1972542,1418.77,8.6001536,0.0948,6161.0,3.21,1.538,-0.18,1
Kepler-44 b,384,Kepler-44,12.22,317.82,1544.0,False,2011,Transit,300.1023512,45.7621918,1188.0,3.2467293,0.0446,5800.0,1.35,1.12,0.15,1
Kepler-447 b,385,Kepler-447,18.49,435.41,895.259717444047,True,2015,Transit,285.2685283,48.5598835,268.041,7.79430132,0.0769,5493.0,1.05,1.0,0.07,1
Kepler-45 b,386,Kepler-45,10.76,160.497,1000.0,False,2011,Transit,292.8729292,41.0641727,381.949,2.455239,0.03,3820.0,0.55,0.59,0.28,1
Kepler-453 b,387,Kepler-453,6.204,16.0,250.27872815172591,True,2015,Transit,283.2413322,46.3784691,442.846,240.503,0.7903,5527.0,0.833,0.944,0.09,1
Kepler-454 b,388,Kepler-454,2.37,5.4,916.0,False,2015,Transit,287.4786474,38.2290751,230.869,10.5737534,0.09528,5687.0,1.066,1.03,0.32,3
Kepler-46 b,389,Kepler-46,9.057,1907.0,543.0,False,2012,Transit,289.2687388,42.6041819,777.06,33.60134,0.1968,5155.0,0.938,0.902,0.41,3
Kepler-5 b,390,Kepler-5,15.984034,670.93913,1750.0,False,2009,Transit,299.4070341,44.0350387,899.777,3.5484657,0.0538,6297.0,1.793,1.374,0.04,1
Kepler-51 b,391,Kepler-51,7.1,2.1,543.0,False,2012,Transit,296.4797624,49.9376486,783.831,45.154,0.2514,6018.0,0.94,1.04,,4
Kepler-51 c,391,Kepler-51,9.0,4.0,439.0,False,2012,Transit,296.4797624,49.9376486,783.831,85.312,0.384,6018.0,0.94,1.04,,4
Kepler-51 d,391,Kepler-51,9.7,7.6,381.0,False,2014,Transit,296.4797624,49.9376486,783.831,130.194,0.509,6018.0,0.94,1.04,,4
Kepler-538 b,392,Kepler-538,2.215,12.9,417.0,False,2016,Transit,297.4865503,49.6233975,155.956,81.73778,0.3554,5534.0,0.8717,0.892,-0.09,1
Kepler-539 b,393,Kepler-539,8.373123,308.2951,387.6,False,2016,Transit,299.1224639,41.8667953,307.318,125.63243,0.4988,5820.0,0.952,1.048,-0.01,2
Kepler-553 b,394,Kepler-553,4.74139884,116.00736855,1089.0,False,2016,Transit,298.5508922,48.3325405,728.525,4.030467,0.04766,5191.0,0.902,0.889,0.152,2
Kepler-553 c,394,Kepler-553,11.57887706,2129.4503269,251.0,False,2016,Transit,298.5508922,48.3325405,728.525,328.24017,0.898,5191.0,0.902,0.889,0.152,2
Kepler-56 b,395,Kepler-56,6.51,22.1,1369.3893723165231,True,2012,Transit,293.7583002,41.871807,912.994,10.5016,0.1028,4840.0,4.23,1.32,0.2,3
Kepler-56 c,395,Kepler-56,9.8,181.0,1080.235607903301,True,2012,Transit,293.7583002,41.871807,912.994,21.40239,0.1652,4840.0,4.23,1.32,0.2,3
Kepler-6 b,396,Kepler-6,14.616536,212.31044,1460.0,False,2009,Transit,296.8372475,48.2399695,587.039,3.2346996,0.04852,5647.0,1.391,1.209,0.34,1
Kepler-62 b,397,Kepler-62,1.31,9.0,750.0,False,2013,Transit,283.2125621,45.3496992,300.874,5.714932,0.0553,4925.0,0.64,0.69,-0.37,5
Kepler-62 c,397,Kepler-62,0.54,4.0,578.0,False,2013,Transit,283.2125621,45.3496992,300.874,12.4417,0.0929,4925.0,0.64,0.69,-0.37,5
